cartodb_id,the_geom,field_1,uid,feature_name,address,city,state,side,category,group_class,secondary_class_for_internal_use,year_dedicated,school_percent_black,source,notes,latitude,longitude
222,0101000020E61000009378D4F3C99454C0D5F21483D1A63D40,,30,Confederate Monument,Alachua County Administration Building,Gainesville,FL,South,Monument,Monument,Government Building,1904,,"http://siris-artinventories.si.edu/ipac20/ipac.jsp?session=N3235261594A9.29046&menu=search&aspect=power&npp=50&ipp=20&spp=20&profile=ariall&ri=&index=.GW&term=confederate+soldier+gainesville+florida&oper=AND&x=0&y=0&aspect=power&index=.AW&term=&oper=AND&i; http://www.waymarking.com/waymarks/WM3772_Gainesville_Fla_Civil_War_Memorial",THEY COUNTED THE COST/AND IN DEFENCE OF RIGHT/THEY PAID THE MARTYR'S PRICE,29.6516344,-82.3248262
223,0101000020E610000077431A15B83F54C047FFCBB568233D40,,31,Confederate Oak,Sugar Mill Botanical Gardens,Port Orange,FL,South,Tree,Other,,Unknown,,http://www.tripadvisor.com/LocationPhotoDirectLink-g34576-d270601-i40063435-Sugar_Mill_Botanical_Gardens-Port_Orange_Florida.html,,29.1383165,-80.9956105
224,0101000020E61000004E95EF1989A355C0645DDC4603C43E40,,32,Confederate Park,North Ferdon Blvd And East 1St Avenue,Crestview,FL,South,Park,Park,,1958,,http://www.hmdb.org/marker.asp?marker=86845,,30.765675,-86.555243
225,0101000020E6100000A54E4013E16954C0581D948B8C553E40,,33,Confederate Park,956 Hubbard Street,Jacksonville,FL,South,Park,Park,,1907,,http://apps2.coj.net/parksinternet/parkdetails.asp?parkid=236,,30.3341758,-81.6543625
226,0101000020E6100000700F9DF9306A54C0A99729F74C543E40,,34,Hemming Park,,Jacksonville,FL,South,Park,Park,,1898,,http://www.scv-kirby-smith.org/confederate_monument__hemming_pa.htm,,30.3292994,-81.6592392
227,0101000020E610000054D7EB27ADA154C0AFF2BA3434863B40,,35,Judah P. Benjamin Confederate Memorial at Gamble Plantation Historic State Park,,Manatee,FL,South,Park,Park,,1925,,"Geographic Names Information System, USGS; https://www.floridastateparks.org/parks/judah-p-benjamin-confederate-memorial-gamble-plantation-historic-state-park",,27.5242341,-82.5261936
229,0101000020E61000007ED64686E6CD55C09B62C4F4736B3E40,,37,Lee Square,,Pensacola,FL,South,Park,Park,,1889,,http://www.pensapedia.com/wiki/Lee_Square,Includes monuments,30.4197381,-87.2171951
230,0101000020E61000008014D09F116D54C06516461F984E3E40,,27,Robert E. Lee High School,1200 Mcduff Ave S,Jacksonville,FL,South,School,School,,1928,64%,,"Common Core of Data, NCES, https://en.wikipedia.org/wiki/Robert_E._Lee_High_School_(Jacksonville),,,,,,,,,,,,,,,",30.3070087,-81.7042007
231,0101000020E6100000568AD3FF286F54C07CB889FFE0403E40,,28,Jeb Stuart Middle School,4815 Wesconnett Blvd,Jacksonville,FL,South,School,School,,Unknown,58%,,"Common Core of Data, NCES,no answer,,,,,,,,,,,,,,,",30.2534332,-81.7368774
232,0101000020E61000005E3EA3BE766F54C05393E00D69443E40,,29,Stonewall Jackson Elementary School,6127 Cedar Hills Blvd,Jacksonville,FL,South,School,School,,Unknown,54%,,"Common Core of Data, NCES,,,,,,,,,,,,,,,,",30.267228,-81.7416226
233,0101000020E6100000C35BE7DFAE7054C0B8686DBF21413E40,,30,Jefferson Davis Middle School,7050 Melvin Rd,Jacksonville,FL,South,School,School,,Unknown,59%,,"Common Core of Data, NCES,,,,,,,,,,,,,,,,",30.2544212,-81.7606735
234,0101000020E6100000E7EA22E06B5954C032827CBF87953C40,,31,Robert E. Lee Middle School,1201 Maury Rd,Orlando,FL,South,School,School,,1956,63%,,"Common Core of Data, NCES,no answer,,,,,,,,,,,,,,,",28.5841026,-81.3972092
235,0101000020E61000002F4AD05F685354C0550B36BFAB873C40,,32,Stonewall Jackson Middle School,6000 Stonewall Jackson Rd,Orlando,FL,South,School,School,,1964,10%,,"Common Core of Data, NCES, http://articles.orlandosentinel.com/keyword/stonewall-jackson,,,,,,,,,,,,,,,",28.5299644,-81.3032455
236,0101000020E6100000FB100A00449D54C01E0714A05CF73B40,,33,Lee Elementary School of Technology / World Studies, 305 East Columbus Drive,Tampa,FL,South,School,School,,1943,56%,,https://en.wikipedia.org/wiki/Lee_Elementary_School_of_Technology_/_World_Studies,27.9662571,-82.4572754
237,0101000020E6100000FDA666C5A6F454C0ED69E278992C4140,,34,Longstreet Bridge,,Gainesville,GA,South,Bridge,Bridge,,1957,,http://bridgehunter.com/ga/hall/longstreet/,,34.3484336,-83.8226789
238,0101000020E61000005D0F7052E22355C0F02609D341E24040,o,,Sons of Confederate Veterans Commemorative License Plate,,Atlanta,GA,South,Commemorative License Plate,Commemorative License Plate,,,,http://www.huffingtonpost.com/2015/06/23/confederate-flag-license-plates_n_7647208.html,,33.7676338,-84.5606886
240,0101000020E6100000AE47E17A14AE54C08FC2F5285C0F4040,,#REF!,Wheeler County,,Alamo,GA,South,County,County,,1912,,"https://en.wikipedia.org/wiki/Wheeler_County,_Georgia",,32.12,-82.72
241,0101000020E61000009337C0CCF70955C01A68E32DFC864040,,#REF!,Lamar County,,Barnesville,GA,South,County,County,,1955,,http://www.waymarking.com/waymarks/WM4JV0,"Lamar County was created by Act of State Assembly August 17, 1920. It was named for Lucius Quintus Cincinnatus Lamar, lawyer, Colonel in the Confederate Army, U.S. Senator, Secretary of the Interior and Justice of the U.S. Supreme Court. The first officers of Lamar County included: B.H. Hardy, Ordinary; S.J.Childers, Clerk of Court; Z.T. Elliott, Sheriff; E. Luther Butler, Tax Receiver; Gus Smith, B.K. Crouch, Coroner; Roger H. Taylor, Surveyor; J.F. Redding, Judge; Mrs. Mattie Barnes, School Supt.; H.M. Johnson, E.O. Dobbs, H. J. Kennedy, Solicitors.",33.0545709,-84.1557495
242,0101000020E61000008DF4FD2F323355C0A154B1E721154140,,#REF!,Bartow County,,Cartersville,GA,South,County,County,,1861,,http://georgiahistory.com/ghmi_marker_updated/bartow-county/,"marker reads: Originally Cass, Bartow County was created by Act of Dec. 3, 1832 from Cherokee County. The name was changed Dec. 6 1861 to honor Gen. Francis S. Bartow (1816-1861), Confederate political leader and soldier, who fell mortally wounded at the First Battle of Manassas, while leading the 7th and 8th Ga. Vols. of his brigade. His last words were said to be, “They have killed me, boys, but never give up.” First officers of this county, commissioned March 9, 1833, were: Benjamin F. Adair, Sheriff; Chester Hawks, Clerk Superior Court; Leathern Rankin, Clerk Inferior Court; Nealy Goodwin, Surveyor; John Pack, Coroner.",34.1650972,-84.7999382
243,0101000020E61000008DD13AAA9AD654C08063CF9ECB324040,,#REF!,Bleckley County,,Cochran,GA,South,County,County,,1985,,http://georgiahistory.com/ghmi_marker_updated/bleckley-county/,"This County, created by an act of the Georgia Legislature July 30, 1912, is named for Chief Justice Logan E. Bleckley, of the Georgia Supreme Court, one of the greatest jurists in the history of this State. Born in Rabun County in 1827, he served as a Confederate soldier, resumed his law practice after the war, was an Associate Justice of the Supreme Court 1875-1880 and Chief Justice 1887-1894. Among the first Bleckley County officers were Sheriff J.A. Floyd, Superior Court Clerk J.T. Deese, Ordinary W.M. Wynne, Tax Receiver Jim Holland, Tax Collector W.D. Porter, Treasurer J.R. Taylor, Coroner Morgan Barrs, Surveyor W.H. Berryhill, Comm. of Roads and Revenue J.B. Hinson.",32.396839,-83.35319
245,0101000020E610000061BBC50D09A654C04F177321A0DE3F40,,#REF!,Jeff Davis County,,Hazlehurst,GA,South,County,County,,1905,,"https://en.wikipedia.org/wiki/Jeff_Davis_County,_Georgia",,31.8696309,-82.5943026
246,0101000020E610000091770E65A89454C012F6ED24221A4040,,#REF!,Toombs County,,Lyons,GA,South,County,County,,Unknown,,"https://en.wikipedia.org/wiki/Toombs_County,_Georgia",,32.204167,-82.322778
247,0101000020E61000005E8B27CC45D554C04F2734A4E5494140,,#REF!,Stephens County,,Toccoa,GA,South,County,County,,1905,,"https://en.wikipedia.org/wiki/Stephens_County,_Georgia",,34.5773206,-83.3323851
248,0101000020E610000063A131EEE10C55C02614C7269EE03E40,,#REF!,Confederate Memorial,Grady County Courthouse,Cairo,GA,South,Flag / Courthouse,Flag,Courthouse Grounds,Unknown,,http://www.wctv.tv/home/headlines/City-Leaders-Propose-Removal-of-Confederate-Flag-at-Grady-County-Courthouse-313021121.html,VOTED TO KEEP FLAG/ALSO HAS MONUMENT,30.8774132,-84.2012897
249,0101000020E6100000915ACDDFA9D954C089C67F2667704140,,#REF!,Confederate Flag,Rabun County Courthouse,Clayton,GA,South,Flag / Courthouse,Flag,Courthouse Grounds,Unknown,,http://sky963.com/are-rabuns-confederate-flags-offensive/,VOTED TO KEEP FLAG/ALSO HAS MONUMENT,34.8781479,-83.4009933
250,0101000020E610000089439149A12D55C0DA3E3FE7C9B44040,o,,Jeb Stuart Drive,,Newnan,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.4124116,-84.7129692
251,0101000020E6100000F5D5FAC7672D55C01C53C1F231B54040,o,,General Lee Drive,,Newnan,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.4155868,-84.7094593
252,0101000020E6100000B23B93ECC7EA54C002B1B673AB534040,o,,General Lee Road,,Warner Robins,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.6536698,-83.6684524
253,0101000020E61000007DBACB8F09EB54C066ED0099E76E4040,o,,General Lee Road,,Macon,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.8664428,-83.6724586
254,0101000020E61000009483D90498FB54C08F5B278980094140,o,,General Lee Way,,Buford,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,34.0742351,-83.9311535
255,0101000020E61000008D76DCF0BB6254C0EF49719F663E3F40,o,,General Robert E. Lee Road,,Brunswick,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,31.2437534,-81.542721
256,0101000020E61000008FD7CDD60B0A55C073B21E08DAE64040,o,,Robert E. Lee Boulevard,,Stone Mountain,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.8035288,-84.1569726
257,0101000020E6100000585E4DF96B0855C07EB38300CFE74040,o,,Stonewall Jackson Drive,,Stone Mountain,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.8110047,-84.1315902
258,0101000020E6100000792288F3F00855C03F389F3A56E84040,o,,Jefferson Davis Drive,,Stone Mountain,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.8151315,-84.1397065
260,0101000020E610000056D4601A863B55C0F81A82E332344040,o,,Robert E. Lee Drive,,Columbus,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.407803,-84.93006
261,0101000020E6100000F24D89DAECD354C0282CF180B2CD4040,o,,Jefferson Davis Road,,Greensboro,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.60701,-83.3113314
262,0101000020E61000006DFFCA4A935055C0CD7575221C794140,o,,Robert E. Lee Street,,Fort Oglethorpe,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,34.9461711,-85.25899
263,0101000020E6100000F4EB3D4B465055C0775380DE0A794140,o,,Forrest Road,,Fort Oglethorpe,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,34.9456442,-85.2542904
264,0101000020E61000007D6363B9805055C0E14B3CFB25794140,o,,Shelby Street,,Fort Oglethorpe,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,34.9464716,-85.2578567
265,0101000020E6100000FC839213375055C0A452EC681C794140,o,,Polk Circle,,Fort Oglethorpe,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,34.9461795,-85.2533616
266,0101000020E6100000BDEDF8E5824A55C014D7E7209E764140,o,,Robert E. Lee Drive,,Ringgold,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,34.9267007,-85.1642394
267,0101000020E61000009C61B4D8B72A55C07EB61F3A4EAE4040,o,,Bedford Forrest Drive,,Sharpsburg,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.3617623,-84.6674711
268,0101000020E6100000771F36478CE954C0809076ED1C694040,o,,Jeff Davis Street,,Macon,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.8211953,-83.6491869
269,0101000020E61000003F9D3C76E19454C018096D39971B4040,o,,Jeff Davis Avenue,,Lyons,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.2155525,-82.3262611
270,0101000020E6100000FBEEB14F5B1955C0DE27A2BA14794040,o,,Jeff Davis Road,,Thomaston,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.9459451,-84.3961982
271,0101000020E61000002EC088C78F4855C0909F8D5C37A04040,o,,Jeff Davis Road,,Franklin,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.2516895,-85.1337756
272,0101000020E610000070A2A7122FC754C05057D2E528134040,o,,Jefferson Davis Memorial Road,,Eastman,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.1496856,-83.1122481
273,0101000020E61000009BAE8273A11755C07C48F8DEDFC24040,o,,Jeff Davis Drive,,Jonesboro,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.522457,-84.3692292
274,0101000020E61000009BAE8273A11755C07C48F8DEDFC24040,o,,Robert E. Lee Parkway,,Jonesboro,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.522457,-84.3692292
275,0101000020E61000009BAE8273A11755C07C48F8DEDFC24040,o,,Stonewall Jackson Drive,,Jonesboro,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.522457,-84.3692292
276,0101000020E61000009BAE8273A11755C07C48F8DEDFC24040,o,,Jeb Stuart Drive,,Jonesboro,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.522457,-84.3692292
277,0101000020E6100000775AC86DC59254C0242713B70A363F40,o,,Jeb Stuart Drive,,Waycross,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,31.211101,-82.2933001
278,0101000020E6100000BE11DDB3AE9254C0835726570C363F40,o,,Stonewall Jackson Place,,Waycross,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,31.2111258,-82.291913
279,0101000020E610000042EC4CA1F31C55C0E9A0A6F166BA4040,o,,Jeff Davis Drive,,Fayetteville,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.4562666,-84.45237
280,0101000020E6100000FB905CA38A4654C0071DBE96A1014040,o,,Beauregard Street,,Savannah,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.0127438,-81.1022118
281,0101000020E6100000FB905CA38A4654C0071DBE96A1014040,o,,Jackson Boulevard,,Savannah,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.0127438,-81.1022118
282,0101000020E6100000FB905CA38A4654C0071DBE96A1014040,o,,Wheeler Street,,Savannah,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.0127438,-81.1022118
283,0101000020E6100000FB905CA38A4654C0071DBE96A1014040,o,,Stuart Street,,Savannah,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.0127438,-81.1022118
284,0101000020E6100000FB905CA38A4654C0071DBE96A1014040,o,,Hampton Street,,Savannah,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.0127438,-81.1022118
285,0101000020E6100000FB905CA38A4654C0071DBE96A1014040,o,,Mosby Street,,Savannah,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.0127438,-81.1022118
286,0101000020E610000009675CDDD64654C0D0E1106047024040,o,,Lee Boulevard,,Savannah,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.0178032,-81.1068643
287,0101000020E610000009675CDDD64654C0D0E1106047024040,o,,Early Street,,Savannah,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.0178032,-81.1068643
288,0101000020E610000009675CDDD64654C0D0E1106047024040,o,,McClaws Street,,Savannah,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.0178032,-81.1068643
289,0101000020E610000009675CDDD64654C0D0E1106047024040,o,,Johnston Street,,Savannah,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,32.0178032,-81.1068643
290,0101000020E61000007A45A632FB8454C0FECBFFF51BBE4040,,1,Wheeler Road,,Augusta,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.4852283,-82.0778319
291,0101000020E6100000A80826EDFC3555C03E384481E3F64040,,2,Confederate Avenue,,Dallas,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,"https://www.google.com/maps/place/Confederate+Ave,+Dallas,+GA+30132/@33.9288179,-84.8435624,17z/data=!3m1!4b1!4m2!3m1!1s0x88f5316949b94f8b:0xead02b266700b6da",,33.9288179,-84.8435624
301,0101000020E6100000237DFF8B0C1555C0F7A287EB62CF4040,,12,Hood Avenue,,Forest Park,GA,South,Road / Street / Highway,Highway / Roadway,,1957,,http://georgiahistory.com/ghmi_marker_updated/hood-avenue/,"Named in honor of General John Bell Hood (USMA 1853), who was a Lieut. General in command of the 2nd Corps, Army of Tennessee, CSA, during Atlanta Campaign in 1864. He succeeded General Joseph E. Johnston as commanding general of Confederate forces who were defeated in the Battle of Atlanta and whose troops fought a delaying action on the Depot site during the retreat. Born at Owingsville, Ky., June 1, 1831. Died August 30, 1879.
[There are two identical Hood Avenue markers",33.6202063,-84.3288908
302,0101000020E61000005BE8EF4A371455C07A5A345310D04040,,13,Wheeler Drive,,Forest Park,GA,South,Road / Street / Highway,Highway / Roadway,,1957,,http://georgiahistory.com/ghmi_marker_updated/wheeler-drive/,,33.6254982,-84.3158748
303,0101000020E61000005E4C33DD6BA654C00B51CFCCDDDC3F40,,14,Jeff Davis Street,,Hazlehurst,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,31.8627594,-82.6003335
304,0101000020E6100000AFA3607C874255C05A86938F38854040,,15,Ben Hill Street,,LaGrange,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,named after a member of the Confederate congress,33.0407886,-85.0395194
305,0101000020E610000003EB387E282D55C07ECA8C124FB44040,,16,General Longstreet Line,,Newnan,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.4086631,-84.7055965
307,0101000020E610000009EFBC9E79AE54C02CA7F397CCDD4040,,1,Robert Toombs Avenue,,Washington,GA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,33.7328062,-82.7261731
308,0101000020E61000003F64DBB378F754C0335310F230CD4040,,2,Jefferson Davis Highway,,,GA,South,Road / Street / Highway,Highway / Roadway,,,,,,33.6030562,-83.8667421
309,0101000020E6100000E807BF1EDDD854C0DAEB9392D4A94040,,3,Birthplace of Lucius Quintus Cincinnatus Lamar,Courthouse,Eatonton,GA,South,Monument / Courthouse,Monument,Courthouse Grounds,1936,,http://www.waymarking.com/waymarks/WM6ZXK,was categorized as monument but is a marker,33.3267997,-83.3884961
310,0101000020E61000005E8FD321013E55C07B4F406E1A2D4040,,4,Fort Benning,,Fort Benning,GA,South,Military Base,Military Base,,1918,,https://en.wikipedia.org/wiki/Fort_Benning,,32.3523691,-84.9688191
311,0101000020E6100000ECD5C7435F8A54C00F441669E2B54040,,5,Fort Gordon,,Fort Gordon,GA,South,Military Base,Military Base,,1917,,https://en.wikipedia.org/wiki/Fort_Gordon,,33.420972,-82.1620645
